sample,total_reads,pathogen,n_reads,order,relative_abundance,median_prevalence,lower_ci,upper_ci,median_incidence,lower_ci_incidence,upper_ci_incidence,ra_1_incidence_median,ra_1_incidence_lower_ci,ra_1_incidence_upper_ci,ra_1_prevalence_median,ra_1_prevalence_lower_ci,ra_1_prevalence_upper_ci
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Coronaviruses (SARS-CoV-2),184,second,2.98E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,1.32E-06,2.27E-05,2.63E-07,1.54E-06,2.65E-05,3.10E-07
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Flu B,2,zeroth,1.89E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,H1N1,46,zeroth,4.34E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,H3N2,28,zeroth,2.64E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HMPV-1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HPIV1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HPIV2,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HPIV4b,0,zeroth,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Human coronavirus 229E,7,zeroth,6.61E-09,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,2.92E-08,5.04E-07,5.81E-09,3.41E-08,5.88E-07,6.84E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Human coronavirus HKU1,0,zeroth,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Human coronavirus NL63,10,zeroth,9.44E-09,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,8.70E-09,2.68E-08,3.38E-09,1.02E-08,3.14E-08,4.04E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Human coronavirus OC43,36,zeroth,3.40E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,2.35E-08,6.33E-08,9.84E-09,2.77E-08,7.42E-08,1.18E-08
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,RSV-A,6,zeroth,5.66E-09,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,2.09E-08,3.60E-07,4.15E-09,2.93E-08,5.04E-07,5.86E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,RSV-B,4,zeroth,3.77E-09,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,1.44E-08,2.42E-07,2.95E-09,2.02E-08,3.39E-07,4.16E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus A,0,zeroth,0,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus A1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus A12,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus A24,4,zeroth,3.77E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus A40,2,zeroth,1.89E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus A54,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus A80,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus B103,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus B3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C,10,zeroth,9.44E-09,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,1.05E-08,3.18E-08,4.16E-09,1.06E-08,3.19E-08,4.25E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C11,22,zeroth,2.08E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C19,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C2,4,zeroth,3.77E-09,0.001929117964,0.0001121775473,0.009603031078,0.001932846653,0.0001121901326,0.009696143445,1.95E-08,3.36E-07,3.89E-09,1.96E-08,3.36E-07,3.93E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C20,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C3,3,zeroth,2.83E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C34,4,zeroth,3.77E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C36,1,zeroth,9.44E-10,0.001934935074,0.0001122431619,0.009659003523,0.001938686306,0.0001122557618,0.009753209811,4.87E-09,8.41E-08,9.68E-10,4.88E-09,8.41E-08,9.77E-10
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C4,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C44,2,zeroth,1.89E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C55,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C56,0,zeroth,0,0.001891504485,0.0001117426589,0.009254772497,0.001895089054,0.0001117551467,0.009341223394,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C7,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C8,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Severe acute respiratory syndrome coronavirus 2,136,zeroth,1.28E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,5.69E-07,9.80E-06,1.13E-07,6.65E-07,1.14E-05,1.34E-07
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Influenza B,2,first,1.89E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Influenza A,74,first,6.98E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HMPV-1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HPIV1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HPIV2,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HPIV4b,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HCoV-229E,7,first,6.61E-09,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,2.92E-08,5.04E-07,5.81E-09,3.41E-08,5.88E-07,6.84E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HCoV-HKU1,0,first,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HCoV-NL63,10,first,9.44E-09,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,8.70E-09,2.68E-08,3.38E-09,1.02E-08,3.14E-08,4.04E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,HCoV-OC43,36,first,3.40E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,2.35E-08,6.33E-08,9.84E-09,2.77E-08,7.42E-08,1.18E-08
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,RSV-A,6,first,5.66E-09,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,2.09E-08,3.60E-07,4.15E-09,2.93E-08,5.04E-07,5.86E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,RSV-B,4,first,3.77E-09,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,1.44E-08,2.42E-07,2.95E-09,2.02E-08,3.39E-07,4.16E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus A,6,first,5.66E-09,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,9.21E-09,3.38E-08,3.35E-09,9.27E-09,3.39E-08,3.41E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus B,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.001908077613,0.000111906891,0.009460635658,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinovirus C,46,first,4.34E-08,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,4.82E-08,1.46E-07,1.91E-08,4.86E-08,1.47E-07,1.96E-08
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,SARS-CoV-2,136,first,1.28E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,5.69E-07,9.80E-06,1.13E-07,6.65E-07,1.14E-05,1.34E-07
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Influenza,76,second,7.17E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Mononegavirales,10,second,9.44E-09,0.006243150105,0.001687792266,0.01722822615,0.008795320654,0.002366904015,0.02454233756,1.07E-08,3.99E-08,3.84E-09,1.51E-08,5.59E-08,5.48E-09
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Coronaviruses (seasonal),53,second,5.00E-08,0.02015227847,0.008860599479,0.04382953041,0.02399453613,0.01042978016,0.05347838462,2.08E-08,4.80E-08,9.35E-09,2.48E-08,5.64E-08,1.14E-08
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Rhinoviruses,52,second,4.91E-08,0.01838390883,0.008374619585,0.03794445077,0.01872820647,0.008445346146,0.03944101855,2.62E-08,5.81E-08,1.24E-08,2.67E-08,5.86E-08,1.29E-08
MJ-2025-03-01-BOSDITPN_20250212_S17,1059731486,Coronaviruses (SARS-CoV-2),136,second,1.28E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,5.69E-07,9.80E-06,1.13E-07,6.65E-07,1.14E-05,1.34E-07
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Flu B,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,H1N1,19,zeroth,1.89E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,H3N2,16,zeroth,1.59E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HMPV-1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HPIV1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HPIV2,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HPIV4b,2,zeroth,1.99E-09,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,7.46E-09,1.27E-07,1.50E-09,1.05E-08,1.78E-07,2.13E-09
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Human coronavirus 229E,7,zeroth,6.98E-09,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,3.08E-08,5.33E-07,6.13E-09,3.61E-08,6.22E-07,7.22E-09
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Human coronavirus HKU1,0,zeroth,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Human coronavirus NL63,5,zeroth,4.98E-09,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,4.59E-09,1.42E-08,1.79E-09,5.41E-09,1.66E-08,2.14E-09
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Human coronavirus OC43,11,zeroth,1.10E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,7.58E-09,2.04E-08,3.18E-09,8.95E-09,2.39E-08,3.81E-09
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,RSV-A,0,zeroth,0,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,RSV-B,0,zeroth,0,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus A,0,zeroth,0,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus A1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus A12,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus A24,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus A40,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus A54,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus A80,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus B103,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus B3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C,2,zeroth,1.99E-09,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,2.21E-09,6.72E-09,8.79E-10,2.23E-09,6.74E-09,8.99E-10
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C11,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C19,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C2,0,zeroth,0,0.001929117964,0.0001121775473,0.009603031078,0.001932846653,0.0001121901326,0.009696143445,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C20,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C34,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C36,0,zeroth,0,0.001934935074,0.0001122431619,0.009659003523,0.001938686306,0.0001122557618,0.009753209811,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C4,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C44,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C55,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C56,0,zeroth,0,0.001891504485,0.0001117426589,0.009254772497,0.001895089054,0.0001117551467,0.009341223394,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C7,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C8,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Severe acute respiratory syndrome coronavirus 2,74,zeroth,7.37E-08,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,3.27E-07,5.63E-06,6.52E-08,3.82E-07,6.57E-06,7.68E-08
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Influenza B,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Influenza A,35,first,3.49E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HMPV-1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HPIV1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HPIV2,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HPIV4b,2,first,1.99E-09,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,7.46E-09,1.27E-07,1.50E-09,1.05E-08,1.78E-07,2.13E-09
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HCoV-229E,7,first,6.98E-09,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,3.08E-08,5.33E-07,6.13E-09,3.61E-08,6.22E-07,7.22E-09
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HCoV-HKU1,0,first,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HCoV-NL63,5,first,4.98E-09,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,4.59E-09,1.42E-08,1.79E-09,5.41E-09,1.66E-08,2.14E-09
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,HCoV-OC43,11,first,1.10E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,7.58E-09,2.04E-08,3.18E-09,8.95E-09,2.39E-08,3.81E-09
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,RSV-A,0,first,0,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,RSV-B,0,first,0,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus A,0,first,0,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus B,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.001908077613,0.000111906891,0.009460635658,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinovirus C,2,first,1.99E-09,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,2.21E-09,6.72E-09,8.79E-10,2.23E-09,6.74E-09,8.99E-10
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,SARS-CoV-2,74,first,7.37E-08,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,3.27E-07,5.63E-06,6.52E-08,3.82E-07,6.57E-06,7.68E-08
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Influenza,35,second,3.49E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Mononegavirales,2,second,1.99E-09,0.006243150105,0.001687792266,0.01722822615,0.008795320654,0.002366904015,0.02454233756,2.27E-09,8.42E-09,8.12E-10,3.19E-09,1.18E-08,1.16E-09
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Coronaviruses (seasonal),23,second,2.29E-08,0.02015227847,0.008860599479,0.04382953041,0.02399453613,0.01042978016,0.05347838462,9.55E-09,2.20E-08,4.29E-09,1.14E-08,2.59E-08,5.23E-09
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Rhinoviruses,2,second,1.99E-09,0.01838390883,0.008374619585,0.03794445077,0.01872820647,0.008445346146,0.03944101855,1.06E-09,2.36E-09,5.05E-10,1.08E-09,2.38E-09,5.25E-10
MJ-2025-03-01-BOSDITPS_20250212_S19,1003451236,Coronaviruses (SARS-CoV-2),74,second,7.37E-08,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,3.27E-07,5.63E-06,6.52E-08,3.82E-07,6.57E-06,7.68E-08
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Flu B,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,H1N1,11,zeroth,9.38E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,H3N2,10,zeroth,8.52E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HMPV-1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HPIV1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HPIV2,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HPIV4b,0,zeroth,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Human coronavirus 229E,4,zeroth,3.41E-09,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,1.51E-08,2.60E-07,3.00E-09,1.76E-08,3.04E-07,3.53E-09
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Human coronavirus HKU1,2,zeroth,1.70E-09,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,7.74E-09,1.31E-07,1.58E-09,9.05E-09,1.53E-07,1.85E-09
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Human coronavirus NL63,2,zeroth,1.70E-09,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.57E-09,4.85E-09,6.11E-10,1.85E-09,5.67E-09,7.30E-10
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Human coronavirus OC43,18,zeroth,1.53E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,1.06E-08,2.86E-08,4.44E-09,1.25E-08,3.35E-08,5.34E-09
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,RSV-A,0,zeroth,0,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,RSV-B,1,zeroth,8.52E-10,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,3.25E-09,5.46E-08,6.66E-10,4.56E-09,7.65E-08,9.40E-10
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus A,0,zeroth,0,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus A1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus A12,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus A24,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
